Data,Viral Load Result,Organisation unit,Period,Value,Numerator,Denominator,Factor,Multiplier,Divisor
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,February 2024,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,March 2024,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,April 2024,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,May 2024,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,fc Guards Brigade Medical Center Mambilla Barracks Abuja,June 2024,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,im 34 Brigade Medical Centre Owerri,October 2023,34,34,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,im 34 Brigade Medical Centre Owerri,November 2023,26,26,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,im 34 Brigade Medical Centre Owerri,December 2023,26,26,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,im 34 Brigade Medical Centre Owerri,January 2024,24,24,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,im 34 Brigade Medical Centre Owerri,February 2024,24,24,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,im 34 Brigade Medical Centre Owerri,March 2024,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,im 34 Brigade Medical Centre Owerri,April 2024,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,im 34 Brigade Medical Centre Owerri,May 2024,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,im 34 Brigade Medical Centre Owerri,June 2024,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,October 2023,25,25,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,November 2023,26,26,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,December 2023,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,January 2024,32,32,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,February 2024,30,30,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,March 2024,29,29,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,April 2024,34,34,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,May 2024,46,46,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kd 44 Nigerian Army Reference Hospital Kaduna,June 2024,46,46,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,October 2023,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,November 2023,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,December 2023,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,January 2024,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,February 2024,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,March 2024,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,April 2024,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,May 2024,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kd 461 Nigerian Airforce Hospital Kaduna,June 2024,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kn Armed Forces Specialist Hospital Kano,October 2023,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kn Armed Forces Specialist Hospital Kano,November 2023,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kn Armed Forces Specialist Hospital Kano,December 2023,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kn Armed Forces Specialist Hospital Kano,January 2024,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kn Armed Forces Specialist Hospital Kano,February 2024,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kn Armed Forces Specialist Hospital Kano,March 2024,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kn Armed Forces Specialist Hospital Kano,April 2024,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kn Armed Forces Specialist Hospital Kano,May 2024,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,kn Armed Forces Specialist Hospital Kano,June 2024,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la 661 Nigerian Airforce Hospital Ikeja,October 2023,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la 661 Nigerian Airforce Hospital Ikeja,November 2023,23,23,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la 661 Nigerian Airforce Hospital Ikeja,December 2023,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la 661 Nigerian Airforce Hospital Ikeja,January 2024,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la 661 Nigerian Airforce Hospital Ikeja,February 2024,23,23,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la 661 Nigerian Airforce Hospital Ikeja,March 2024,24,24,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la 661 Nigerian Airforce Hospital Ikeja,April 2024,23,23,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la 661 Nigerian Airforce Hospital Ikeja,May 2024,25,25,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la 661 Nigerian Airforce Hospital Ikeja,June 2024,27,27,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la 68 Nigerian Army Reference Hospital Yaba,October 2023,36,36,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la 68 Nigerian Army Reference Hospital Yaba,November 2023,42,42,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la 68 Nigerian Army Reference Hospital Yaba,December 2023,41,41,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la 68 Nigerian Army Reference Hospital Yaba,January 2024,44,44,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la 68 Nigerian Army Reference Hospital Yaba,February 2024,44,44,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la 68 Nigerian Army Reference Hospital Yaba,March 2024,51,51,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la 68 Nigerian Army Reference Hospital Yaba,April 2024,56,56,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la 68 Nigerian Army Reference Hospital Yaba,May 2024,56,56,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la 68 Nigerian Army Reference Hospital Yaba,June 2024,51,51,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Community Health Research Center Yaba,October 2023,33,33,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Community Health Research Center Yaba,November 2023,31,31,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Community Health Research Center Yaba,December 2023,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Community Health Research Center Yaba,January 2024,33,33,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Community Health Research Center Yaba,February 2024,24,24,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Community Health Research Center Yaba,March 2024,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Community Health Research Center Yaba,April 2024,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Community Health Research Center Yaba,May 2024,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Community Health Research Center Yaba,June 2024,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Military Hospital Lagos,October 2023,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Military Hospital Lagos,November 2023,9,9,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Military Hospital Lagos,December 2023,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Military Hospital Lagos,January 2024,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Military Hospital Lagos,February 2024,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Military Hospital Lagos,March 2024,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Military Hospital Lagos,April 2024,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Military Hospital Lagos,May 2024,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Military Hospital Lagos,June 2024,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Nigerian Navy Reference Hospital Ojo,October 2023,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Nigerian Navy Reference Hospital Ojo,November 2023,9,9,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Nigerian Navy Reference Hospital Ojo,December 2023,9,9,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Nigerian Navy Reference Hospital Ojo,January 2024,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Nigerian Navy Reference Hospital Ojo,February 2024,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Nigerian Navy Reference Hospital Ojo,March 2024,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Nigerian Navy Reference Hospital Ojo,April 2024,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Nigerian Navy Reference Hospital Ojo,May 2024,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Nigerian Navy Reference Hospital Ojo,June 2024,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Obisessan Naval Medical Center Lagos,October 2023,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Obisessan Naval Medical Center Lagos,November 2023,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Obisessan Naval Medical Center Lagos,December 2023,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Obisessan Naval Medical Center Lagos,January 2024,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Obisessan Naval Medical Center Lagos,February 2024,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Obisessan Naval Medical Center Lagos,March 2024,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Obisessan Naval Medical Center Lagos,April 2024,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Obisessan Naval Medical Center Lagos,May 2024,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la Obisessan Naval Medical Center Lagos,June 2024,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la TIERS,October 2023,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la TIERS,November 2023,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la TIERS,December 2023,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la TIERS,January 2024,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la TIERS,February 2024,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la TIERS,March 2024,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la TIERS,April 2024,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la TIERS,May 2024,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,la TIERS,June 2024,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,oy 2 Division Medical Services and Hospital Ibadan,October 2023,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,oy 2 Division Medical Services and Hospital Ibadan,November 2023,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,oy 2 Division Medical Services and Hospital Ibadan,December 2023,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,oy 2 Division Medical Services and Hospital Ibadan,January 2024,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,oy 2 Division Medical Services and Hospital Ibadan,February 2024,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,oy 2 Division Medical Services and Hospital Ibadan,March 2024,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,oy 2 Division Medical Services and Hospital Ibadan,April 2024,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,oy 2 Division Medical Services and Hospital Ibadan,May 2024,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,oy 2 Division Medical Services and Hospital Ibadan,June 2024,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 3 Division Medical Services and Hospital Jos,October 2023,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 3 Division Medical Services and Hospital Jos,November 2023,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 3 Division Medical Services and Hospital Jos,December 2023,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 3 Division Medical Services and Hospital Jos,January 2024,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 3 Division Medical Services and Hospital Jos,February 2024,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 3 Division Medical Services and Hospital Jos,March 2024,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 3 Division Medical Services and Hospital Jos,April 2024,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 3 Division Medical Services and Hospital Jos,May 2024,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 3 Division Medical Services and Hospital Jos,June 2024,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 563 Nigerian Airforce Hospital Jos,October 2023,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 563 Nigerian Airforce Hospital Jos,November 2023,19,19,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 563 Nigerian Airforce Hospital Jos,December 2023,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 563 Nigerian Airforce Hospital Jos,January 2024,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 563 Nigerian Airforce Hospital Jos,February 2024,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 563 Nigerian Airforce Hospital Jos,March 2024,14,14,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 563 Nigerian Airforce Hospital Jos,April 2024,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 563 Nigerian Airforce Hospital Jos,May 2024,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,pl 563 Nigerian Airforce Hospital Jos,June 2024,15,15,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Community Health and Research Center Port Harcourt,October 2023,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Community Health and Research Center Port Harcourt,November 2023,9,9,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Community Health and Research Center Port Harcourt,January 2024,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Community Health and Research Center Port Harcourt,February 2024,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Community Health and Research Center Port Harcourt,March 2024,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Community Health and Research Center Port Harcourt,April 2024,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Community Health and Research Center Port Harcourt,May 2024,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Community Health and Research Center Port Harcourt,June 2024,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Military Hospital Portharcourt,October 2023,42,42,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Military Hospital Portharcourt,November 2023,36,36,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Military Hospital Portharcourt,December 2023,29,29,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Military Hospital Portharcourt,January 2024,40,40,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Military Hospital Portharcourt,February 2024,39,39,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Military Hospital Portharcourt,March 2024,30,30,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Military Hospital Portharcourt,April 2024,21,21,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Military Hospital Portharcourt,May 2024,20,20,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Military Hospital Portharcourt,June 2024,24,24,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Borokiri,October 2023,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Borokiri,November 2023,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Borokiri,December 2023,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Borokiri,January 2024,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Borokiri,February 2024,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Borokiri,March 2024,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Borokiri,April 2024,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Borokiri,May 2024,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Borokiri,June 2024,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Onne,October 2023,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Onne,November 2023,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Onne,December 2023,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Onne,January 2024,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Onne,February 2024,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Onne,March 2024,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Onne,April 2024,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Onne,May 2024,4,4,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Naval Medical Centre Onne,June 2024,3,3,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,October 2023,11,11,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,November 2023,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,December 2023,7,7,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,January 2024,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,February 2024,9,9,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,March 2024,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,April 2024,9,9,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,May 2024,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ri Nigerian Airforce Reference Hospital Port Harcourt,June 2024,8,8,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,so 8 Division Medical Services and Hospital Sokoto,October 2023,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,so 8 Division Medical Services and Hospital Sokoto,November 2023,16,16,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,so 8 Division Medical Services and Hospital Sokoto,December 2023,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,so 8 Division Medical Services and Hospital Sokoto,January 2024,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,so 8 Division Medical Services and Hospital Sokoto,February 2024,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,so 8 Division Medical Services and Hospital Sokoto,March 2024,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,so 8 Division Medical Services and Hospital Sokoto,April 2024,18,18,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,so 8 Division Medical Services and Hospital Sokoto,May 2024,17,17,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,so 8 Division Medical Services and Hospital Sokoto,June 2024,13,13,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,October 2023,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,November 2023,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,December 2023,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,January 2024,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),200-999 c/ml,ta 20 Battalion Medical Reception Station Serti Taraba,March 2024,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ab 14 Brigade Medical Centre Ohafia,October 2023,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ab 14 Brigade Medical Centre Ohafia,November 2023,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ab 14 Brigade Medical Centre Ohafia,December 2023,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ab 14 Brigade Medical Centre Ohafia,January 2024,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ab 14 Brigade Medical Centre Ohafia,February 2024,2,2,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ad 23 Brigade Medical Centre Yola,October 2023,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ad 23 Brigade Medical Centre Yola,November 2023,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ad 23 Brigade Medical Centre Yola,December 2023,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ad 23 Brigade Medical Centre Yola,January 2024,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ad 23 Brigade Medical Centre Yola,February 2024,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ad 23 Brigade Medical Centre Yola,April 2024,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ad 23 Brigade Medical Centre Yola,June 2024,1,1,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak 6 Battalion Medical Reception Station Abak,October 2023,5,5,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak 6 Battalion Medical Reception Station Abak,November 2023,6,6,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak 6 Battalion Medical Reception Station Abak,December 2023,12,12,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak 6 Battalion Medical Reception Station Abak,January 2024,10,10,1,1,1,1
TX_PVLS_N: Viral Load Results (FY22),>1000 c/ml,ak 6 Battalion Medical Reception Station Abak,February 2024,14,14,1,1,1,1
